type,x,y
house,-0.287933268,51.53431299
house,-0.287536845,51.53470889
house,-0.289993777,51.53249941
house,-0.288294978,51.53396947
house,-0.2891546,51.53379487
house,-0.287915241,51.53237414
house,-0.287299263,51.53346155
house,-0.287239828,51.53384892
house,-0.288837765,51.53351265
house,-0.287727731,51.53501972
house,-0.287099642,51.53359853
house,-0.288247779,51.53373849
house,-0.286330494,51.53266372
house,-0.289617479,51.53291372
house,-0.289427088,51.5318811
house,-0.287825946,51.53306207
house,-0.28908517,51.5328026
house,-0.287505023,51.53392717
house,-0.288256856,51.5341606
house,-0.286282501,51.53299464
house,-0.287227103,51.53528597
house,-0.287692085,51.53375164
house,-0.288886845,51.53369245
house,-0.290153232,51.5326869
house,-0.287231628,51.53413308
house,-0.289994204,51.53235029
house,-0.287203409,51.53277109
house,-0.290474877,51.53255387
house,-0.289383644,51.53236426
house,-0.288123588,51.53203762
house,-0.289168961,51.532847
house,-0.287291646,51.53230297
house,-0.287606036,51.53453091
house,-0.287935122,51.5333563
house,-0.289562141,51.5319816
house,-0.288361853,51.5322399
house,-0.286491902,51.53257031
house,-0.289532631,51.53305142
house,-0.288049977,51.53341311
house,-0.28748566,51.53475994
house,-0.288732654,51.53411942
house,-0.289091205,51.53327078
house,-0.286699783,51.53302401
house,-0.287070374,51.53510838
house,-0.287706659,51.53395697
house,-0.288042583,51.53240064
house,-0.287810662,51.53334654
house,-0.287361479,51.53455082
house,-0.287752732,51.53472522
house,-0.287695931,51.53392771
house,-0.28995913,51.53288822
house,-0.288182225,51.53329945
house,-0.288842607,51.53434278
house,-0.288603215,51.53296745
house,-0.290208564,51.53319772
house,-0.289250136,51.53268869
house,-0.288184748,51.53421486
house,-0.29020252,51.53332838
house,-0.288356711,51.53287179
house,-0.28571956,51.53304861
house,-0.286590413,51.53328735
house,-0.287368334,51.5326922
house,-0.287491535,51.53374351
house,-0.287169824,51.53305879
house,-0.287483808,51.5333299
house,-0.286574254,51.53277532
house,-0.288468074,51.53314697
house,-0.289030925,51.53384974
house,-0.288654462,51.53312946
house,-0.28983728,51.5336256
house,-0.288018945,51.53437153
house,-0.286906642,51.53398772
house,-0.288035208,51.53418109
house,-0.286560237,51.53321469
house,-0.285762462,51.53286676
house,-0.287773634,51.53262099
house,-0.288919742,51.53271412
house,-0.287716866,51.53248535
house,-0.287512215,51.53357516
house,-0.290144161,51.53237061
house,-0.285631618,51.53313961
house,-0.293839505,51.53206645
house,-0.29474209,51.53402296
house,-0.293527463,51.53182762
house,-0.293228177,51.53295201
house,-0.294006272,51.53268719
house,-0.295241449,51.53441612
house,-0.293410869,51.53239303
house,-0.292198629,51.53330849
house,-0.294743962,51.53432686
house,-0.293116391,51.53345044
house,-0.294186321,51.53258739
house,-0.296033238,51.53469022
house,-0.292340535,51.5332974
house,-0.2947249,51.5341107
house,-0.293573908,51.53357882
house,-0.293293734,51.53275496
house,-0.293101828,51.53388054
house,-0.292277337,51.53266739
house,-0.293737378,51.53390461
house,-0.294395104,51.53215576
house,-0.293429381,51.53349835
house,-0.293865005,51.53404106
house,-0.293672178,51.53176884
house,-0.292378876,51.53248275
house,-0.292447974,51.53371628
house,-0.292903872,51.5320808
house,-0.295833255,51.53453907
house,-0.29460722,51.53453631
house,-0.294734442,51.5326061
house,-0.29557665,51.53458077
house,-0.29396997,51.53443426
house,-0.294542074,51.53348992
house,-0.295916688,51.53487719
house,-0.29369786,51.53334664
house,-0.294481501,51.53411942
house,-0.293924162,51.53267034
house,-0.29413336,51.533394
house,-0.294983242,51.53325567
house,-0.29300304,51.53246742
house,-0.29426224,51.53396927
house,-0.293604823,51.5331532
house,-0.29387273,51.5321225
house,-0.294611022,51.53452357
house,-0.293844083,51.53225764
house,-0.292817328,51.53329359
house,-0.294467422,51.53331536
house,-0.294521757,51.53356131
house,-0.294147829,51.53356717
house,-0.29488633,51.53390655
house,-0.293292178,51.53390211
house,-0.294594614,51.53225513
house,-0.292653101,51.53245113
house,-0.293537108,51.53221016
house,-0.292524837,51.532844
house,-0.293066202,51.53187161
house,-0.295281588,51.53430226
house,-0.29434134,51.53234302
house,-0.293954735,51.53222433
house,-0.293451895,51.53286093
house,-0.29279342,51.53304812
house,-0.292651248,51.53320591
house,-0.294603267,51.53369101
house,-0.293747012,51.53394985
house,-0.294200631,51.53275884
house,-0.295012044,51.53367849
house,-0.293070895,51.53286978
house,-0.293772693,51.53374338
house,-0.29465279,51.53317789
house,-0.292798023,51.53285275
house,-0.293146866,51.53419675
house,-0.293473992,51.53391554
house,-0.29353468,51.53449896
house,-0.293800773,51.53280199
house,-0.293982983,51.53372534
house,-0.293047477,51.53221075
house,-0.294793062,51.53437128
house,-0.292154305,51.53256501
house,-0.294649894,51.53416735
house,-0.292781339,51.53340097
house,-0.293250144,51.53326465
house,-0.294374558,51.533015
house,-0.295012161,51.53442848
house,-0.294754617,51.53305433
house,-0.292753563,51.53292703
house,-0.294530032,51.53221524
house,-0.294136692,51.53193747
house,-0.295189936,51.53386849
house,-0.294846259,51.53301266
house,-0.292337222,51.53327279
house,-0.29420568,51.53241831
house,-0.294711639,51.53371144
house,-0.294867579,51.53292382
house,-0.294912785,51.53366256
house,-0.293426127,51.53454315
house,-0.293721952,51.53371729
house,-0.295283617,51.53407102
house,-0.29434619,51.53260021
house,-0.294806059,51.53307642
house,-0.293086494,51.53385529
house,-0.29180439,51.5328376
house,-0.292636089,51.53339107
house,-0.294903466,51.53395514
house,-0.293495574,51.53426289
house,-0.294702192,51.53326531
house,-0.294798259,51.53334264
house,-0.293336719,51.53363169
house,-0.292503157,51.5326903
house,-0.291817316,51.53286565
house,-0.293870963,51.53337479
house,-0.293478187,51.53301854
house,-0.29362419,51.5326156
house,-0.296131647,51.53513251
house,-0.292648747,51.5335299
house,-0.293257225,51.53359586
house,-0.294279106,51.53461084
house,-0.29385302,51.5328838
house,-0.293104393,51.53181728
house,-0.292912781,51.5324725
house,-0.293005815,51.53302213
house,-0.295997351,51.53479285
house,-0.295480921,51.53421921
house,-0.295919671,51.5346113
house,-0.294450746,51.5341811
house,-0.294742442,51.53435162
house,-0.293306362,51.53296453
house,-0.295241451,51.5340032
house,-0.292232345,51.53300309
house,-0.295194583,51.53430042
house,-0.293701597,51.53338878
house,-0.293932357,51.53325871
house,-0.295093555,51.53444289
house,-0.292850545,51.53286655
house,-0.294575325,51.53333927
house,-0.294166833,51.53208682
house,-0.293760978,51.53458961
house,-0.293654859,51.53435169
house,-0.29318524,51.53328309
house,-0.294404562,51.53319965
house,-0.292387465,51.5333551
house,-0.29271361,51.53375498
house,-0.294475627,51.53315787
house,-0.295455955,51.53468242
house,-0.293029337,51.53301383
house,-0.295061118,51.53414151
house,-0.293211689,51.53230923
house,-0.293755473,51.53353369
house,-0.294384148,51.53365733
house,-0.293161128,51.53232927
house,-0.293644211,51.53445925
house,-0.296017702,51.5350164
house,-0.294931258,51.53344345
house,-0.292336392,51.53302602
house,-0.29544708,51.53420036
house,-0.295856346,51.53496936
house,-0.294602629,51.53422272
house,-0.294577568,51.53248423
house,-0.293255803,51.53360977
house,-0.294277273,51.53345778
house,-0.294229142,51.53408481
house,-0.293104713,51.53280514
house,-0.293229224,51.53424322
house,-0.293557871,51.53327999
house,-0.293825713,51.53305884
house,-0.292860332,51.53281584
house,-0.294105378,51.53286208
house,-0.293097338,51.53265353
house,-0.294515155,51.53345445
house,-0.292237914,51.53287589
house,-0.292718489,51.53382558
house,-0.294494703,51.53356717
house,-0.292281799,51.53286449
house,-0.292652739,51.53367168
house,-0.293909882,51.53432627
house,-0.292302179,51.53327229
house,-0.295136958,51.53346768
house,-0.29346738,51.5336429
house,-0.294225052,51.53387381
house,-0.293107547,51.53314133
house,-0.293706958,51.53234511
house,-0.292400323,51.53345184
house,-0.295073756,51.53427736
house,-0.294311177,51.53203357
house,-0.292602262,51.53258251
house,-0.294107953,51.53187597
house,-0.293649235,51.53210721
house,-0.295010288,51.53363999
house,-0.295808503,51.53450231
house,-0.29322853,51.53420848
house,-0.294547525,51.5330425
house,-0.293134851,51.5330346
house,-0.2942617,51.53362661
house,-0.292056948,51.53317245
house,-0.295436449,51.5345443
house,-0.29426737,51.53408518
house,-0.293593128,51.53234042
house,-0.292698149,51.53311024
house,-0.294562403,51.53378392
house,-0.295557694,51.53438632
house,-0.292418821,51.53297156
house,-0.294044172,51.53248701
house,-0.292716248,51.53356972
house,-0.292882164,51.53374604
house,-0.294189807,51.5319194
house,-0.29378003,51.53324549
house,-0.293917597,51.53423922
house,-0.294797956,51.53271889
house,-0.29206115,51.53314491
house,-0.296064202,51.53503582
house,-0.293538613,51.53310533
house,-0.293715942,51.53277592
house,-0.294252848,51.53431921
house,-0.293945811,51.53373343
house,-0.29167919,51.53290037
house,-0.294065821,51.53398887
house,-0.294219124,51.53267813
house,-0.294676997,51.53409117
house,-0.295371225,51.53459361
house,-0.292933937,51.53388546
house,-0.293661322,51.53232845
house,-0.294550358,51.53245227
house,-0.291873328,51.53288966
house,-0.294310282,51.53246509
house,-0.294893877,51.53350984
house,-0.293173131,51.53286903
house,-0.293319239,51.53385435
house,-0.292486357,51.53373942
house,-0.294354358,51.53261232
house,-0.292402834,51.53343035
house,-0.29375554,51.53197532
house,-0.294227226,51.53221058
house,-0.294812712,51.53430969
house,-0.29503919,51.53357383
house,-0.293850391,51.53191912
house,-0.294448568,51.53352444
house,-0.293640525,51.53194484
house,-0.293759208,51.5344707
house,-0.295954603,51.53495911
house,-0.292035221,51.53314492
house,-0.294823933,51.53305015
house,-0.294224771,51.53387346
house,-0.293145034,51.53322879
house,-0.294009427,51.53260371
house,-0.294297947,51.53233965
house,-0.294734086,51.53358773
house,-0.293735619,51.53469517
house,-0.294368677,51.5334063
house,-0.292950302,51.53330195
house,-0.292973076,51.53235829
house,-0.294851747,51.53292743
house,-0.292960892,51.53389631
house,-0.293234403,51.53210646
house,-0.291820206,51.53281594
house,-0.295146406,51.53393653
house,-0.29389073,51.53280818
house,-0.293504448,51.53344958
house,-0.293951507,51.53301922
house,-0.293555297,51.53238767
house,-0.29393731,51.53324556
house,-0.292260118,51.53303693
house,-0.294417689,51.53325147
house,-0.292142517,51.53338065
house,-0.294873376,51.53355432
house,-0.294719715,51.53431579
house,-0.293039819,51.53265319
house,-0.293713242,51.53458337
house,-0.291747763,51.53289461
house,-0.29460961,51.5326805
house,-0.293485838,51.53301128
house,-0.294168978,51.53210898
house,-0.295539629,51.53445654
house,-0.293794613,51.53223301
house,-0.293500131,51.53174524
house,-0.29390277,51.53437353
house,-0.294289666,51.53236785
house,-0.294163225,51.53287048
house,-0.29251431,51.53247214
house,-0.292493555,51.53247469
house,-0.29278281,51.53396087
house,-0.294376666,51.53355534
house,-0.293374098,51.53283407
house,-0.292167159,51.53295548
house,-0.294422749,51.53223537
house,-0.294025942,51.53344851
house,-0.294414776,51.53420018
house,-0.293826496,51.53354052
house,-0.296019196,51.53503426
house,-0.293546749,51.53352114
house,-0.296081434,51.53472368
house,-0.293922476,51.53336234
house,-0.294905002,51.53270421
house,-0.294601152,51.53258357
house,-0.292222103,51.53319713
house,-0.295357352,51.53462471
house,-0.295817843,51.53499868
house,-0.294813658,51.53280641
house,-0.291714229,51.5330385
house,-0.261586931,51.53086802
house,-0.260294977,51.53197402
house,-0.260467446,51.53210826
house,-0.26152533,51.53060777
house,-0.262027189,51.53120279
house,-0.260533544,51.53166404
house,-0.262104121,51.53048572
house,-0.260763351,51.53078811
house,-0.261126767,51.53109471
house,-0.262505967,51.53047507
house,-0.262687486,51.53158538
house,-0.262661265,51.53108898
house,-0.262434481,51.53202049
house,-0.260543359,51.53206199
house,-0.261960356,51.53248661
house,-0.260548893,51.53155776
house,-0.261248202,51.5318337
house,-0.261181369,51.5304535
house,-0.261005727,51.53080316
house,-0.263744202,51.5318047
house,-0.261133464,51.53079518
house,-0.26017605,51.53128896
house,-0.262103203,51.53181893
house,-0.260386985,51.53149482
house,-0.261307742,51.53037357
house,-0.260787507,51.53153896
house,-0.261854131,51.53076946
house,-0.260074195,51.53129148
house,-0.260449632,51.53216408
house,-0.261904278,51.53140644
house,-0.2617555,51.53050747
house,-0.262714201,51.53161703
house,-0.262515803,51.53037103
house,-0.263412592,51.53178785
house,-0.262408198,51.53133203
house,-0.262983782,51.53116637
house,-0.260960051,51.53122174
house,-0.262997552,51.53141187
house,-0.261138648,51.53155032
house,-0.260618963,51.53177716
house,-0.260476568,51.53242284
house,-0.260670332,51.53054255
house,-0.26135341,51.53142285
house,-0.263672726,51.53121734
house,-0.261966253,51.53083881
house,-0.260477182,51.53141788
house,-0.262935585,51.53192243
house,-0.261165982,51.53149908
house,-0.262385163,51.53022972
house,-0.260663368,51.53069573
house,-0.262303129,51.53055107
house,-0.262992264,51.53108465
house,-0.262239595,51.53233545
house,-0.262120061,51.53139783
house,-0.261599613,51.53081989
house,-0.261676576,51.53038212
house,-0.263237912,51.53128127
house,-0.261787139,51.53222951
house,-0.260200974,51.53186142
house,-0.262083865,51.53111571
house,-0.262051599,51.53150314
house,-0.262472187,51.53080935
house,-0.262209234,51.53125624
house,-0.262242285,51.53141866
house,-0.261344842,51.53198965
house,-0.261098338,51.53232963
house,-0.260929249,51.53155246
house,-0.260903225,51.53215575
house,-0.263340249,51.53098271
house,-0.261533848,51.5313378
house,-0.262501406,51.5306167
house,-0.262409598,51.53129022
house,-0.262418226,51.53157165
house,-0.263559684,51.53131478
house,-0.261704148,51.53216422
house,-0.262990393,51.53194622
house,-0.260900376,51.5319053
house,-0.262528751,51.53178126
house,-0.26137739,51.53203942
house,-0.262211485,51.53081955
house,-0.262647722,51.53100131
house,-0.262637937,51.53056631
house,-0.260571438,51.53239338
house,-0.263206475,51.53147103
house,-0.26056678,51.53211858
house,-0.261579728,51.53060682
house,-0.260500952,51.53208341
house,-0.262966542,51.53215015
house,-0.260965824,51.53130784
house,-0.263321611,51.5315781
house,-0.261407848,51.53162583
house,-0.260398845,51.53201973
house,-0.263094462,51.5312988
house,-0.260890702,51.53093046
house,-0.261309702,51.53230294
house,-0.262825754,51.53125862
house,-0.261484873,51.53082546
house,-0.262531998,51.53194541
house,-0.261565134,51.53205272
house,-0.264135981,51.53161351
house,-0.260326955,51.53176917
house,-0.260347648,51.53244183
house,-0.260904038,51.53223629
house,-0.260458672,51.53231532
house,-0.261282612,51.53104855
house,-0.26169667,51.53156841
house,-0.263082221,51.53154081
house,-0.262261029,51.53021313
house,-0.260862363,51.53239853
house,-0.260720132,51.53210116
house,-0.260914263,51.53073963
house,-0.260862319,51.53051035
house,-0.260569087,51.53126158
house,-0.260113415,51.53131603
house,-0.260728021,51.53104383
house,-0.261935375,51.53243148
house,-0.262459119,51.53018829
house,-0.263351415,51.53160844
house,-0.261064834,51.53193175
house,-0.260285318,51.53232268
house,-0.2622868,51.53123226
house,-0.262751632,51.53179162
house,-0.260971509,51.53140693
house,-0.261818911,51.5321919
house,-0.262256521,51.53163149
house,-0.261974322,51.53226762
house,-0.262443701,51.53118444
house,-0.262468758,51.53202736
house,-0.260805751,51.53166186
house,-0.260891622,51.53086938
house,-0.261811069,51.53194789
house,-0.262985341,51.5311334
house,-0.263104818,51.53134111
house,-0.260701724,51.53065144
house,-0.263090545,51.53110701
house,-0.261553485,51.53036722
house,-0.260544032,51.53098835
house,-0.260379834,51.53123672
house,-0.261498344,51.53186209
house,-0.262829924,51.5310431
house,-0.26332601,51.5316417
house,-0.261877535,51.53075074
house,-0.260610755,51.53067895
house,-0.260669674,51.5323237
house,-0.26255346,51.53075846
house,-0.26266006,51.53168217
house,-0.262859107,51.53050324
house,-0.260946038,51.53188349
house,-0.260541805,51.53145989
house,-0.260289452,51.53231055
house,-0.263443062,51.53132668
house,-0.264004331,51.53167768
house,-0.262810059,51.53200698
